Date,LocationID,Week_days,Daily_trips,1_day_lag,2_days_lag,3_days_lag,4_days_lag,5_days_lag,6_days_lag,7_days_lag,8_days_lag,9_days_lag,10_days_lag
2023-01-18,90,Wednesday,1535,1384.0,1254.0,1816.0,2182.0,1761.0,1719.0,1554.0,1557.0,1144.0,1491.0
2023-01-18,100,Wednesday,1875,1829.0,1482.0,1536.0,1739.0,1691.0,1911.0,1835.0,1780.0,1441.0,1143.0
2023-01-18,107,Wednesday,2232,2005.0,1468.0,2281.0,2910.0,2467.0,2365.0,2320.0,2170.0,1606.0,1852.0
2023-01-18,113,Wednesday,1344,1225.0,962.0,1292.0,1850.0,1575.0,1388.0,1283.0,1251.0,998.0,1059.0
2023-01-18,114,Wednesday,1016,933.0,956.0,2031.0,2520.0,1526.0,1076.0,1004.0,893.0,665.0,1619.0
2023-01-18,125,Wednesday,505,455.0,324.0,476.0,619.0,444.0,519.0,531.0,403.0,336.0,420.0
2023-01-18,132,Wednesday,4553,5474.0,6234.0,5798.0,5359.0,5780.0,5210.0,4629.0,4580.0,5590.0,6455.0
2023-01-18,137,Wednesday,1169,1168.0,737.0,1077.0,1278.0,1445.0,1360.0,1322.0,1202.0,1046.0,984.0
2023-01-18,138,Wednesday,2713,3456.0,3880.0,2863.0,2471.0,4182.0,3285.0,2432.0,2772.0,2972.0,3034.0
2023-01-18,140,Wednesday,2624,2641.0,1237.0,1307.0,1605.0,2485.0,2712.0,2769.0,2740.0,2483.0,1308.0
2023-01-18,141,Wednesday,2704,2501.0,2035.0,2376.0,2954.0,2927.0,2865.0,2859.0,2659.0,2290.0,2232.0
2023-01-18,142,Wednesday,3584,3278.0,2420.0,3119.0,3797.0,3473.0,3514.0,3409.0,3224.0,2557.0,2696.0
2023-01-18,143,Wednesday,1291,1152.0,870.0,819.0,1037.0,1234.0,1360.0,1294.0,1265.0,1141.0,846.0
2023-01-18,144,Wednesday,616,529.0,582.0,1052.0,1308.0,923.0,656.0,659.0,586.0,466.0,780.0
2023-01-18,148,Wednesday,521,405.0,552.0,1974.0,2286.0,915.0,678.0,573.0,448.0,313.0,1784.0
2023-01-18,151,Wednesday,877,792.0,670.0,709.0,860.0,1011.0,883.0,902.0,846.0,817.0,744.0
2023-01-18,158,Wednesday,694,579.0,542.0,1164.0,1325.0,994.0,812.0,713.0,485.0,442.0,898.0
2023-01-18,161,Wednesday,5923,5462.0,3107.0,3152.0,3916.0,4636.0,5627.0,5788.0,5323.0,3953.0,2265.0
2023-01-18,162,Wednesday,4417,4145.0,2526.0,2279.0,2784.0,3584.0,4413.0,4299.0,4100.0,3267.0,1938.0
2023-01-18,163,Wednesday,3399,3035.0,2287.0,2514.0,3033.0,2962.0,3205.0,3111.0,3104.0,2376.0,1899.0
2023-01-18,164,Wednesday,2546,2209.0,1830.0,2206.0,2477.0,2499.0,2569.0,2390.0,2301.0,1742.0,1724.0
2023-01-18,166,Wednesday,553,519.0,285.0,303.0,343.0,470.0,492.0,454.0,410.0,412.0,291.0
2023-01-18,170,Wednesday,3395,3268.0,2146.0,2297.0,2734.0,3087.0,3493.0,3439.0,3186.0,2556.0,1989.0
2023-01-18,186,Wednesday,3932,3762.0,3499.0,3318.0,3515.0,3871.0,4115.0,3931.0,3784.0,3290.0,3002.0
2023-01-18,211,Wednesday,575,481.0,529.0,951.0,1159.0,780.0,625.0,559.0,516.0,437.0,755.0
2023-01-18,229,Wednesday,2140,2045.0,1476.0,1745.0,2197.0,2285.0,2352.0,2283.0,2241.0,1842.0,1600.0
2023-01-18,230,Wednesday,3934,3483.0,2924.0,4069.0,4270.0,3556.0,3743.0,3783.0,3231.0,2462.0,2969.0
2023-01-18,231,Wednesday,1517,1292.0,680.0,973.0,1283.0,1364.0,1566.0,1492.0,1376.0,1073.0,900.0
2023-01-18,233,Wednesday,1426,1333.0,939.0,1004.0,1225.0,1407.0,1478.0,1358.0,1267.0,1149.0,874.0
2023-01-18,234,Wednesday,3005,2748.0,1877.0,2464.0,3135.0,2893.0,3078.0,3175.0,2841.0,2050.0,2012.0
2023-01-18,236,Wednesday,5272,4947.0,3004.0,2732.0,3600.0,4930.0,5597.0,5320.0,5304.0,4587.0,3063.0
2023-01-18,237,Wednesday,5992,5210.0,3414.0,2851.0,3952.0,5069.0,5893.0,5761.0,5583.0,4550.0,2990.0
2023-01-18,238,Wednesday,2295,2115.0,1475.0,1600.0,1807.0,2338.0,2400.0,2360.0,2179.0,2013.0,1710.0
2023-01-18,239,Wednesday,2863,2624.0,2207.0,2675.0,3202.0,3121.0,2927.0,2961.0,2731.0,2536.0,2690.0
2023-01-18,246,Wednesday,1380,2349.0,2212.0,2284.0,2138.0,1415.0,1544.0,1334.0,1160.0,912.0,1170.0
2023-01-18,249,Wednesday,1849,1575.0,1617.0,3324.0,3978.0,2558.0,1997.0,1816.0,1583.0,1286.0,2582.0
2023-01-18,261,Wednesday,489,333.0,269.0,486.0,550.0,414.0,468.0,401.0,394.0,319.0,325.0
2023-01-18,262,Wednesday,1501,1397.0,986.0,986.0,1229.0,1609.0,1630.0,1696.0,1622.0,1399.0,1076.0
2023-01-18,263,Wednesday,2007,1793.0,1580.0,2151.0,2589.0,2451.0,2289.0,2046.0,1955.0,1797.0,2136.0
2023-01-19,13,Thursday,631,662.0,546.0,318.0,339.0,420.0,572.0,645.0,683.0,633.0,456.0
2023-01-19,24,Thursday,296,291.0,274.0,197.0,232.0,278.0,311.0,311.0,300.0,271.0,239.0
2023-01-19,43,Thursday,1918,1562.0,1471.0,1229.0,1399.0,1938.0,1806.0,1696.0,1549.0,1550.0,1376.0
2023-01-19,48,Thursday,2914,2600.0,2458.0,2178.0,3283.0,3712.0,2966.0,2865.0,2638.0,2501.0,2039.0
2023-01-19,50,Thursday,766,551.0,534.0,521.0,573.0,648.0,685.0,632.0,617.0,553.0,464.0
2023-01-19,68,Thursday,2763,2524.0,2513.0,2163.0,2688.0,3128.0,2807.0,2792.0,2549.0,2289.0,1897.0
2023-01-19,70,Thursday,340,398.0,483.0,573.0,416.0,354.0,530.0,440.0,410.0,432.0,470.0
2023-01-19,75,Thursday,777,669.0,688.0,334.0,440.0,506.0,709.0,685.0,666.0,645.0,636.0
2023-01-19,79,Thursday,2068,1741.0,1407.0,1594.0,4365.0,5176.0,2770.0,2023.0,1801.0,1458.0,1221.0
2023-01-19,87,Thursday,560,519.0,460.0,291.0,384.0,510.0,515.0,559.0,543.0,446.0,358.0
2023-01-19,88,Thursday,249,267.0,216.0,134.0,160.0,239.0,239.0,288.0,260.0,238.0,173.0
2023-01-19,90,Thursday,1747,1535.0,1384.0,1254.0,1816.0,2182.0,1761.0,1719.0,1554.0,1557.0,1144.0
2023-01-19,100,Thursday,2081,1875.0,1829.0,1482.0,1536.0,1739.0,1691.0,1911.0,1835.0,1780.0,1441.0
2023-01-19,107,Thursday,2430,2232.0,2005.0,1468.0,2281.0,2910.0,2467.0,2365.0,2320.0,2170.0,1606.0
2023-01-19,113,Thursday,1406,1344.0,1225.0,962.0,1292.0,1850.0,1575.0,1388.0,1283.0,1251.0,998.0
2023-01-19,114,Thursday,1065,1016.0,933.0,956.0,2031.0,2520.0,1526.0,1076.0,1004.0,893.0,665.0
2023-01-19,125,Thursday,534,505.0,455.0,324.0,476.0,619.0,444.0,519.0,531.0,403.0,336.0
2023-01-19,132,Thursday,4366,4553.0,5474.0,6234.0,5798.0,5359.0,5780.0,5210.0,4629.0,4580.0,5590.0
2023-01-19,137,Thursday,1483,1169.0,1168.0,737.0,1077.0,1278.0,1445.0,1360.0,1322.0,1202.0,1046.0
2023-01-19,138,Thursday,2815,2713.0,3456.0,3880.0,2863.0,2471.0,4182.0,3285.0,2432.0,2772.0,2972.0
2023-01-19,140,Thursday,2954,2624.0,2641.0,1237.0,1307.0,1605.0,2485.0,2712.0,2769.0,2740.0,2483.0
2023-01-19,141,Thursday,2964,2704.0,2501.0,2035.0,2376.0,2954.0,2927.0,2865.0,2859.0,2659.0,2290.0
2023-01-19,142,Thursday,3956,3584.0,3278.0,2420.0,3119.0,3797.0,3473.0,3514.0,3409.0,3224.0,2557.0
2023-01-19,143,Thursday,1388,1291.0,1152.0,870.0,819.0,1037.0,1234.0,1360.0,1294.0,1265.0,1141.0
2023-01-19,144,Thursday,664,616.0,529.0,582.0,1052.0,1308.0,923.0,656.0,659.0,586.0,466.0
2023-01-19,148,Thursday,640,521.0,405.0,552.0,1974.0,2286.0,915.0,678.0,573.0,448.0,313.0
2023-01-19,151,Thursday,918,877.0,792.0,670.0,709.0,860.0,1011.0,883.0,902.0,846.0,817.0
2023-01-19,158,Thursday,808,694.0,579.0,542.0,1164.0,1325.0,994.0,812.0,713.0,485.0,442.0
2023-01-19,161,Thursday,6156,5923.0,5462.0,3107.0,3152.0,3916.0,4636.0,5627.0,5788.0,5323.0,3953.0
2023-01-19,162,Thursday,4822,4417.0,4145.0,2526.0,2279.0,2784.0,3584.0,4413.0,4299.0,4100.0,3267.0
2023-01-19,163,Thursday,3590,3399.0,3035.0,2287.0,2514.0,3033.0,2962.0,3205.0,3111.0,3104.0,2376.0
2023-01-19,164,Thursday,2730,2546.0,2209.0,1830.0,2206.0,2477.0,2499.0,2569.0,2390.0,2301.0,1742.0
2023-01-19,166,Thursday,691,553.0,519.0,285.0,303.0,343.0,470.0,492.0,454.0,410.0,412.0
2023-01-19,170,Thursday,3739,3395.0,3268.0,2146.0,2297.0,2734.0,3087.0,3493.0,3439.0,3186.0,2556.0
2023-01-19,186,Thursday,4239,3932.0,3762.0,3499.0,3318.0,3515.0,3871.0,4115.0,3931.0,3784.0,3290.0
2023-01-19,211,Thursday,607,575.0,481.0,529.0,951.0,1159.0,780.0,625.0,559.0,516.0,437.0
2023-01-19,229,Thursday,2409,2140.0,2045.0,1476.0,1745.0,2197.0,2285.0,2352.0,2283.0,2241.0,1842.0
2023-01-19,230,Thursday,4102,3934.0,3483.0,2924.0,4069.0,4270.0,3556.0,3743.0,3783.0,3231.0,2462.0
2023-01-19,231,Thursday,1564,1517.0,1292.0,680.0,973.0,1283.0,1364.0,1566.0,1492.0,1376.0,1073.0
2023-01-19,233,Thursday,1699,1426.0,1333.0,939.0,1004.0,1225.0,1407.0,1478.0,1358.0,1267.0,1149.0
2023-01-19,234,Thursday,3192,3005.0,2748.0,1877.0,2464.0,3135.0,2893.0,3078.0,3175.0,2841.0,2050.0
2023-01-19,236,Thursday,5552,5272.0,4947.0,3004.0,2732.0,3600.0,4930.0,5597.0,5320.0,5304.0,4587.0
2023-01-19,237,Thursday,6302,5992.0,5210.0,3414.0,2851.0,3952.0,5069.0,5893.0,5761.0,5583.0,4550.0
2023-01-19,238,Thursday,2384,2295.0,2115.0,1475.0,1600.0,1807.0,2338.0,2400.0,2360.0,2179.0,2013.0
2023-01-19,239,Thursday,3123,2863.0,2624.0,2207.0,2675.0,3202.0,3121.0,2927.0,2961.0,2731.0,2536.0
2023-01-19,246,Thursday,1521,1380.0,2349.0,2212.0,2284.0,2138.0,1415.0,1544.0,1334.0,1160.0,912.0
2023-01-19,249,Thursday,1995,1849.0,1575.0,1617.0,3324.0,3978.0,2558.0,1997.0,1816.0,1583.0,1286.0
2023-01-19,261,Thursday,417,489.0,333.0,269.0,486.0,550.0,414.0,468.0,401.0,394.0,319.0
2023-01-19,262,Thursday,1648,1501.0,1397.0,986.0,986.0,1229.0,1609.0,1630.0,1696.0,1622.0,1399.0
2023-01-19,263,Thursday,2297,2007.0,1793.0,1580.0,2151.0,2589.0,2451.0,2289.0,2046.0,1955.0,1797.0
2023-01-20,13,Friday,546,631.0,662.0,546.0,318.0,339.0,420.0,572.0,645.0,683.0,633.0
2023-01-20,24,Friday,364,296.0,291.0,274.0,197.0,232.0,278.0,311.0,311.0,300.0,271.0
2023-01-20,43,Friday,1904,1918.0,1562.0,1471.0,1229.0,1399.0,1938.0,1806.0,1696.0,1549.0,1550.0
2023-01-20,48,Friday,2810,2914.0,2600.0,2458.0,2178.0,3283.0,3712.0,2966.0,2865.0,2638.0,2501.0
2023-01-20,50,Friday,751,766.0,551.0,534.0,521.0,573.0,648.0,685.0,632.0,617.0,553.0
2023-01-20,68,Friday,2581,2763.0,2524.0,2513.0,2163.0,2688.0,3128.0,2807.0,2792.0,2549.0,2289.0
2023-01-20,70,Friday,400,340.0,398.0,483.0,573.0,416.0,354.0,530.0,440.0,410.0,432.0
2023-01-20,75,Friday,665,777.0,669.0,688.0,334.0,440.0,506.0,709.0,685.0,666.0,645.0
2023-01-20,79,Friday,2664,2068.0,1741.0,1407.0,1594.0,4365.0,5176.0,2770.0,2023.0,1801.0,1458.0
2023-01-20,87,Friday,511,560.0,519.0,460.0,291.0,384.0,510.0,515.0,559.0,543.0,446.0
2023-01-20,88,Friday,226,249.0,267.0,216.0,134.0,160.0,239.0,239.0,288.0,260.0,238.0
2023-01-20,90,Friday,1731,1747.0,1535.0,1384.0,1254.0,1816.0,2182.0,1761.0,1719.0,1554.0,1557.0
2023-01-20,100,Friday,1555,2081.0,1875.0,1829.0,1482.0,1536.0,1739.0,1691.0,1911.0,1835.0,1780.0
2023-01-20,107,Friday,2521,2430.0,2232.0,2005.0,1468.0,2281.0,2910.0,2467.0,2365.0,2320.0,2170.0
2023-01-20,113,Friday,1520,1406.0,1344.0,1225.0,962.0,1292.0,1850.0,1575.0,1388.0,1283.0,1251.0
2023-01-20,114,Friday,1384,1065.0,1016.0,933.0,956.0,2031.0,2520.0,1526.0,1076.0,1004.0,893.0
2023-01-20,125,Friday,502,534.0,505.0,455.0,324.0,476.0,619.0,444.0,519.0,531.0,403.0
2023-01-20,132,Friday,4761,4366.0,4553.0,5474.0,6234.0,5798.0,5359.0,5780.0,5210.0,4629.0,4580.0
2023-01-20,137,Friday,1480,1483.0,1169.0,1168.0,737.0,1077.0,1278.0,1445.0,1360.0,1322.0,1202.0
2023-01-20,138,Friday,3037,2815.0,2713.0,3456.0,3880.0,2863.0,2471.0,4182.0,3285.0,2432.0,2772.0
2023-01-20,140,Friday,2514,2954.0,2624.0,2641.0,1237.0,1307.0,1605.0,2485.0,2712.0,2769.0,2740.0
2023-01-20,141,Friday,3023,2964.0,2704.0,2501.0,2035.0,2376.0,2954.0,2927.0,2865.0,2859.0,2659.0
2023-01-20,142,Friday,3914,3956.0,3584.0,3278.0,2420.0,3119.0,3797.0,3473.0,3514.0,3409.0,3224.0
2023-01-20,143,Friday,1340,1388.0,1291.0,1152.0,870.0,819.0,1037.0,1234.0,1360.0,1294.0,1265.0
2023-01-20,144,Friday,879,664.0,616.0,529.0,582.0,1052.0,1308.0,923.0,656.0,659.0,586.0
2023-01-20,148,Friday,963,640.0,521.0,405.0,552.0,1974.0,2286.0,915.0,678.0,573.0,448.0
2023-01-20,151,Friday,904,918.0,877.0,792.0,670.0,709.0,860.0,1011.0,883.0,902.0,846.0
2023-01-20,158,Friday,933,808.0,694.0,579.0,542.0,1164.0,1325.0,994.0,812.0,713.0,485.0
2023-01-20,161,Friday,4660,6156.0,5923.0,5462.0,3107.0,3152.0,3916.0,4636.0,5627.0,5788.0,5323.0
2023-01-20,162,Friday,3575,4822.0,4417.0,4145.0,2526.0,2279.0,2784.0,3584.0,4413.0,4299.0,4100.0
2023-01-20,163,Friday,2940,3590.0,3399.0,3035.0,2287.0,2514.0,3033.0,2962.0,3205.0,3111.0,3104.0
2023-01-20,164,Friday,2385,2730.0,2546.0,2209.0,1830.0,2206.0,2477.0,2499.0,2569.0,2390.0,2301.0
2023-01-20,166,Friday,502,691.0,553.0,519.0,285.0,303.0,343.0,470.0,492.0,454.0,410.0
2023-01-20,170,Friday,3162,3739.0,3395.0,3268.0,2146.0,2297.0,2734.0,3087.0,3493.0,3439.0,3186.0
2023-01-20,186,Friday,3869,4239.0,3932.0,3762.0,3499.0,3318.0,3515.0,3871.0,4115.0,3931.0,3784.0
2023-01-20,211,Friday,756,607.0,575.0,481.0,529.0,951.0,1159.0,780.0,625.0,559.0,516.0
2023-01-20,229,Friday,2257,2409.0,2140.0,2045.0,1476.0,1745.0,2197.0,2285.0,2352.0,2283.0,2241.0
2023-01-20,230,Friday,3327,4102.0,3934.0,3483.0,2924.0,4069.0,4270.0,3556.0,3743.0,3783.0,3231.0
2023-01-20,231,Friday,1459,1564.0,1517.0,1292.0,680.0,973.0,1283.0,1364.0,1566.0,1492.0,1376.0
2023-01-20,233,Friday,1390,1699.0,1426.0,1333.0,939.0,1004.0,1225.0,1407.0,1478.0,1358.0,1267.0
2023-01-20,234,Friday,2880,3192.0,3005.0,2748.0,1877.0,2464.0,3135.0,2893.0,3078.0,3175.0,2841.0
2023-01-20,236,Friday,5440,5552.0,5272.0,4947.0,3004.0,2732.0,3600.0,4930.0,5597.0,5320.0,5304.0
2023-01-20,237,Friday,5804,6302.0,5992.0,5210.0,3414.0,2851.0,3952.0,5069.0,5893.0,5761.0,5583.0
2023-01-20,238,Friday,2439,2384.0,2295.0,2115.0,1475.0,1600.0,1807.0,2338.0,2400.0,2360.0,2179.0
2023-01-20,239,Friday,3416,3123.0,2863.0,2624.0,2207.0,2675.0,3202.0,3121.0,2927.0,2961.0,2731.0
2023-01-20,246,Friday,1295,1521.0,1380.0,2349.0,2212.0,2284.0,2138.0,1415.0,1544.0,1334.0,1160.0
2023-01-20,249,Friday,2435,1995.0,1849.0,1575.0,1617.0,3324.0,3978.0,2558.0,1997.0,1816.0,1583.0
2023-01-20,261,Friday,463,417.0,489.0,333.0,269.0,486.0,550.0,414.0,468.0,401.0,394.0
2023-01-20,262,Friday,1693,1648.0,1501.0,1397.0,986.0,986.0,1229.0,1609.0,1630.0,1696.0,1622.0
2023-01-20,263,Friday,2501,2297.0,2007.0,1793.0,1580.0,2151.0,2589.0,2451.0,2289.0,2046.0,1955.0
2023-01-21,13,Saturday,487,546.0,631.0,662.0,546.0,318.0,339.0,420.0,572.0,645.0,683.0
2023-01-21,24,Saturday,319,364.0,296.0,291.0,274.0,197.0,232.0,278.0,311.0,311.0,300.0
2023-01-21,43,Saturday,1936,1904.0,1918.0,1562.0,1471.0,1229.0,1399.0,1938.0,1806.0,1696.0,1549.0
2023-01-21,48,Saturday,3391,2810.0,2914.0,2600.0,2458.0,2178.0,3283.0,3712.0,2966.0,2865.0,2638.0
2023-01-21,50,Saturday,728,751.0,766.0,551.0,534.0,521.0,573.0,648.0,685.0,632.0,617.0
2023-01-21,68,Saturday,2722,2581.0,2763.0,2524.0,2513.0,2163.0,2688.0,3128.0,2807.0,2792.0,2549.0
2023-01-21,70,Saturday,219,400.0,340.0,398.0,483.0,573.0,416.0,354.0,530.0,440.0,410.0
2023-01-21,75,Saturday,589,665.0,777.0,669.0,688.0,334.0,440.0,506.0,709.0,685.0,666.0
2023-01-21,79,Saturday,5432,2664.0,2068.0,1741.0,1407.0,1594.0,4365.0,5176.0,2770.0,2023.0,1801.0
2023-01-21,87,Saturday,503,511.0,560.0,519.0,460.0,291.0,384.0,510.0,515.0,559.0,543.0
2023-01-21,88,Saturday,247,226.0,249.0,267.0,216.0,134.0,160.0,239.0,239.0,288.0,260.0
2023-01-21,90,Saturday,2328,1731.0,1747.0,1535.0,1384.0,1254.0,1816.0,2182.0,1761.0,1719.0,1554.0
2023-01-21,100,Saturday,1445,1555.0,2081.0,1875.0,1829.0,1482.0,1536.0,1739.0,1691.0,1911.0,1835.0
2023-01-21,107,Saturday,3280,2521.0,2430.0,2232.0,2005.0,1468.0,2281.0,2910.0,2467.0,2365.0,2320.0
2023-01-21,113,Saturday,1769,1520.0,1406.0,1344.0,1225.0,962.0,1292.0,1850.0,1575.0,1388.0,1283.0
2023-01-21,114,Saturday,2343,1384.0,1065.0,1016.0,933.0,956.0,2031.0,2520.0,1526.0,1076.0,1004.0
2023-01-21,125,Saturday,589,502.0,534.0,505.0,455.0,324.0,476.0,619.0,444.0,519.0,531.0
2023-01-21,132,Saturday,4600,4761.0,4366.0,4553.0,5474.0,6234.0,5798.0,5359.0,5780.0,5210.0,4629.0
2023-01-21,137,Saturday,1439,1480.0,1483.0,1169.0,1168.0,737.0,1077.0,1278.0,1445.0,1360.0,1322.0
2023-01-21,138,Saturday,1533,3037.0,2815.0,2713.0,3456.0,3880.0,2863.0,2471.0,4182.0,3285.0,2432.0
2023-01-21,140,Saturday,1788,2514.0,2954.0,2624.0,2641.0,1237.0,1307.0,1605.0,2485.0,2712.0,2769.0
2023-01-21,141,Saturday,3176,3023.0,2964.0,2704.0,2501.0,2035.0,2376.0,2954.0,2927.0,2865.0,2859.0
2023-01-21,142,Saturday,3878,3914.0,3956.0,3584.0,3278.0,2420.0,3119.0,3797.0,3473.0,3514.0,3409.0
2023-01-21,143,Saturday,1127,1340.0,1388.0,1291.0,1152.0,870.0,819.0,1037.0,1234.0,1360.0,1294.0
2023-01-21,144,Saturday,1329,879.0,664.0,616.0,529.0,582.0,1052.0,1308.0,923.0,656.0,659.0
2023-01-21,148,Saturday,2436,963.0,640.0,521.0,405.0,552.0,1974.0,2286.0,915.0,678.0,573.0
2023-01-21,151,Saturday,977,904.0,918.0,877.0,792.0,670.0,709.0,860.0,1011.0,883.0,902.0
2023-01-21,158,Saturday,1299,933.0,808.0,694.0,579.0,542.0,1164.0,1325.0,994.0,812.0,713.0
2023-01-21,161,Saturday,3555,4660.0,6156.0,5923.0,5462.0,3107.0,3152.0,3916.0,4636.0,5627.0,5788.0
2023-01-21,162,Saturday,2448,3575.0,4822.0,4417.0,4145.0,2526.0,2279.0,2784.0,3584.0,4413.0,4299.0
2023-01-21,163,Saturday,2766,2940.0,3590.0,3399.0,3035.0,2287.0,2514.0,3033.0,2962.0,3205.0,3111.0
2023-01-21,164,Saturday,2237,2385.0,2730.0,2546.0,2209.0,1830.0,2206.0,2477.0,2499.0,2569.0,2390.0
2023-01-21,166,Saturday,435,502.0,691.0,553.0,519.0,285.0,303.0,343.0,470.0,492.0,454.0
2023-01-21,170,Saturday,2825,3162.0,3739.0,3395.0,3268.0,2146.0,2297.0,2734.0,3087.0,3493.0,3439.0
2023-01-21,186,Saturday,3249,3869.0,4239.0,3932.0,3762.0,3499.0,3318.0,3515.0,3871.0,4115.0,3931.0
2023-01-21,211,Saturday,1034,756.0,607.0,575.0,481.0,529.0,951.0,1159.0,780.0,625.0,559.0
2023-01-21,229,Saturday,2324,2257.0,2409.0,2140.0,2045.0,1476.0,1745.0,2197.0,2285.0,2352.0,2283.0
2023-01-21,230,Saturday,3125,3327.0,4102.0,3934.0,3483.0,2924.0,4069.0,4270.0,3556.0,3743.0,3783.0
2023-01-21,231,Saturday,1544,1459.0,1564.0,1517.0,1292.0,680.0,973.0,1283.0,1364.0,1566.0,1492.0
2023-01-21,233,Saturday,1213,1390.0,1699.0,1426.0,1333.0,939.0,1004.0,1225.0,1407.0,1478.0,1358.0
2023-01-21,234,Saturday,3273,2880.0,3192.0,3005.0,2748.0,1877.0,2464.0,3135.0,2893.0,3078.0,3175.0
2023-01-21,236,Saturday,4370,5440.0,5552.0,5272.0,4947.0,3004.0,2732.0,3600.0,4930.0,5597.0,5320.0
2023-01-21,237,Saturday,4610,5804.0,6302.0,5992.0,5210.0,3414.0,2851.0,3952.0,5069.0,5893.0,5761.0
2023-01-21,238,Saturday,2145,2439.0,2384.0,2295.0,2115.0,1475.0,1600.0,1807.0,2338.0,2400.0,2360.0
2023-01-21,239,Saturday,3548,3416.0,3123.0,2863.0,2624.0,2207.0,2675.0,3202.0,3121.0,2927.0,2961.0
2023-01-21,246,Saturday,1707,1295.0,1521.0,1380.0,2349.0,2212.0,2284.0,2138.0,1415.0,1544.0,1334.0
2023-01-21,249,Saturday,3963,2435.0,1995.0,1849.0,1575.0,1617.0,3324.0,3978.0,2558.0,1997.0,1816.0
2023-01-21,261,Saturday,493,463.0,417.0,489.0,333.0,269.0,486.0,550.0,414.0,468.0,401.0
2023-01-21,262,Saturday,1406,1693.0,1648.0,1501.0,1397.0,986.0,986.0,1229.0,1609.0,1630.0,1696.0
2023-01-21,263,Saturday,2854,2501.0,2297.0,2007.0,1793.0,1580.0,2151.0,2589.0,2451.0,2289.0,2046.0
2023-01-22,13,Sunday,318,487.0,546.0,631.0,662.0,546.0,318.0,339.0,420.0,572.0,645.0
2023-01-22,24,Sunday,236,319.0,364.0,296.0,291.0,274.0,197.0,232.0,278.0,311.0,311.0
2023-01-22,43,Sunday,1319,1936.0,1904.0,1918.0,1562.0,1471.0,1229.0,1399.0,1938.0,1806.0,1696.0
2023-01-22,48,Sunday,2743,3391.0,2810.0,2914.0,2600.0,2458.0,2178.0,3283.0,3712.0,2966.0,2865.0
2023-01-22,50,Sunday,535,728.0,751.0,766.0,551.0,534.0,521.0,573.0,648.0,685.0,632.0
2023-01-22,68,Sunday,2262,2722.0,2581.0,2763.0,2524.0,2513.0,2163.0,2688.0,3128.0,2807.0,2792.0
2023-01-22,70,Sunday,476,219.0,400.0,340.0,398.0,483.0,573.0,416.0,354.0,530.0,440.0
2023-01-22,75,Sunday,503,589.0,665.0,777.0,669.0,688.0,334.0,440.0,506.0,709.0,685.0
2023-01-22,79,Sunday,4027,5432.0,2664.0,2068.0,1741.0,1407.0,1594.0,4365.0,5176.0,2770.0,2023.0
2023-01-22,87,Sunday,395,503.0,511.0,560.0,519.0,460.0,291.0,384.0,510.0,515.0,559.0
2023-01-22,88,Sunday,136,247.0,226.0,249.0,267.0,216.0,134.0,160.0,239.0,239.0,288.0
2023-01-22,90,Sunday,1627,2328.0,1731.0,1747.0,1535.0,1384.0,1254.0,1816.0,2182.0,1761.0,1719.0
2023-01-22,100,Sunday,1187,1445.0,1555.0,2081.0,1875.0,1829.0,1482.0,1536.0,1739.0,1691.0,1911.0
2023-01-22,107,Sunday,2156,3280.0,2521.0,2430.0,2232.0,2005.0,1468.0,2281.0,2910.0,2467.0,2365.0
2023-01-22,113,Sunday,1265,1769.0,1520.0,1406.0,1344.0,1225.0,962.0,1292.0,1850.0,1575.0,1388.0
2023-01-22,114,Sunday,1599,2343.0,1384.0,1065.0,1016.0,933.0,956.0,2031.0,2520.0,1526.0,1076.0
2023-01-22,125,Sunday,430,589.0,502.0,534.0,505.0,455.0,324.0,476.0,619.0,444.0,519.0
2023-01-22,132,Sunday,5532,4600.0,4761.0,4366.0,4553.0,5474.0,6234.0,5798.0,5359.0,5780.0,5210.0
2023-01-22,137,Sunday,1177,1439.0,1480.0,1483.0,1169.0,1168.0,737.0,1077.0,1278.0,1445.0,1360.0
2023-01-22,138,Sunday,2942,1533.0,3037.0,2815.0,2713.0,3456.0,3880.0,2863.0,2471.0,4182.0,3285.0
2023-01-22,140,Sunday,1338,1788.0,2514.0,2954.0,2624.0,2641.0,1237.0,1307.0,1605.0,2485.0,2712.0
2023-01-22,141,Sunday,2404,3176.0,3023.0,2964.0,2704.0,2501.0,2035.0,2376.0,2954.0,2927.0,2865.0
2023-01-22,142,Sunday,2842,3878.0,3914.0,3956.0,3584.0,3278.0,2420.0,3119.0,3797.0,3473.0,3514.0
2023-01-22,143,Sunday,889,1127.0,1340.0,1388.0,1291.0,1152.0,870.0,819.0,1037.0,1234.0,1360.0
2023-01-22,144,Sunday,1009,1329.0,879.0,664.0,616.0,529.0,582.0,1052.0,1308.0,923.0,656.0
2023-01-22,148,Sunday,2084,2436.0,963.0,640.0,521.0,405.0,552.0,1974.0,2286.0,915.0,678.0
2023-01-22,151,Sunday,788,977.0,904.0,918.0,877.0,792.0,670.0,709.0,860.0,1011.0,883.0
2023-01-22,158,Sunday,1029,1299.0,933.0,808.0,694.0,579.0,542.0,1164.0,1325.0,994.0,812.0
2023-01-22,161,Sunday,2627,3555.0,4660.0,6156.0,5923.0,5462.0,3107.0,3152.0,3916.0,4636.0,5627.0
